epoch,layer,norm,mean,std
9,batch_normalization_3/W_2,13.227029,0.4748981,1.5837085
9,batch_normalization_3/W_3,49.232113,5.5734224,2.6093776
9,conv2d_4/W_0,5.0015464,0.00068640587,0.026040677
9,batch_normalization_4/W_0,7.7252145,0.96345913,0.06503786
9,batch_normalization_4/W_1,0.8383248,-0.0680649,0.07967584
9,batch_normalization_4/W_2,11.353495,0.07621409,1.4171389
9,batch_normalization_4/W_3,35.355087,3.8603778,2.151385
9,conv2d_5/W_0,4.2818933,0.0015988599,0.022244142
9,batch_normalization_5/W_0,7.746893,0.9660996,0.066149436
9,batch_normalization_5/W_1,0.8624575,-0.09146065,0.0570731
9,batch_normalization_5/W_2,18.447466,0.80170745,2.162081
9,batch_normalization_5/W_3,66.327225,7.7624407,2.912661
9,conv2d_6/W_0,3.2638497,0.0018388438,0.011878778
9,batch_normalization_6/W_0,10.74336,0.9442495,0.1005472
9,batch_normalization_6/W_1,1.507312,-0.12559918,0.044438373
9,batch_normalization_6/W_2,8.304689,0.32863492,0.65636164
9,batch_normalization_6/W_3,20.43959,1.6345233,0.7695552
9,conv2d_8/W_0,5.401985,-0.002349492,0.05963781
9,conv2d_7/W_0,3.576735,0.00041456887,0.009305186
9,batch_normalization_7/W_0,11.025955,0.9718159,0.0731623
9,batch_normalization_7/W_1,1.0739347,-0.0793474,0.052100148
9,batch_normalization_7/W_2,15.601084,-0.29647171,1.3467066
9,batch_normalization_7/W_3,131.49866,8.703563,7.703308
9,conv2d_9/W_0,3.2131715,0.00059520506,0.00834644
9,batch_normalization_8/W_0,11.626741,1.0238243,0.08880455
9,batch_normalization_8/W_1,0.8581439,-0.046867065,0.059637986
9,batch_normalization_8/W_2,10.929908,0.19328904,0.9465427
9,batch_normalization_8/W_3,37.874084,3.18409,1.0335295
9,conv2d_10/W_0,3.299307,5.2309402e-05,0.008591789
9,batch_normalization_9/W_0,11.003979,0.96630716,0.110665604
9,batch_normalization_9/W_1,1.2876949,-0.09023835,0.06936427
9,batch_normalization_9/W_2,21.211264,-0.20249858,1.8638605
9,batch_normalization_9/W_3,526.48285,29.475113,36.009987
9,conv2d_11/W_0,2.7685044,0.00025223172,0.0050917487
9,batch_normalization_10/W_0,15.7086115,0.97439706,0.120243475
9,batch_normalization_10/W_1,1.4581649,-0.06907228,0.059453048
9,batch_normalization_10/W_2,10.031832,-0.029292801,0.6263048
9,batch_normalization_10/W_3,48.28562,2.703939,1.3402015
9,conv2d_13/W_0,4.200754,-0.0014263785,0.023162227
9,conv2d_12/W_0,3.356873,-0.0004395639,0.004348775
9,batch_normalization_11/W_0,15.648841,0.97391176,0.089903295
9,batch_normalization_11/W_1,1.457604,-0.06473857,0.06409502
9,batch_normalization_11/W_2,37.630733,-1.0865191,2.085907
9,batch_normalization_11/W_3,1349.1637,60.952446,58.267673
9,conv2d_14/W_0,3.3355718,0.0007465692,0.0042785504
9,batch_normalization_12/W_0,16.638985,1.0324346,0.12468738
9,batch_normalization_12/W_1,1.2018408,-0.043084588,0.061530385
9,batch_normalization_12/W_2,12.677171,0.5552808,0.56518954
9,batch_normalization_12/W_3,72.28934,4.255169,1.5187553
9,conv2d_15/W_0,3.7225828,-0.0007866283,0.004782865
9,batch_normalization_13/W_0,15.49516,0.96222275,0.10962646
9,batch_normalization_13/W_1,1.4854319,-0.06702307,0.06424235
9,batch_normalization_13/W_2,58.200115,-1.829453,3.143972
9,batch_normalization_13/W_3,2663.8984,111.252365,123.867065
9,conv2d_16/W_0,3.5618162,7.556386e-05,0.0032785442
9,batch_normalization_14/W_0,21.588385,0.9454746,0.12785909
9,batch_normalization_14/W_1,2.4071703,-0.081068546,0.068885505
9,batch_normalization_14/W_2,10.581879,-0.087732546,0.45935437
9,batch_normalization_14/W_3,50.920113,2.0124085,1.0071684
9,conv2d_18/W_0,5.7038894,-0.0011988768,0.015709238
9,conv2d_17/W_0,3.864176,-0.00024018592,0.0025042698
9,batch_normalization_15/W_0,22.562784,0.9866481,0.14429484
9,batch_normalization_15/W_1,1.773082,-0.0050587147,0.078196436
9,batch_normalization_15/W_2,168.3732,3.7400107,6.432924
9,batch_normalization_15/W_3,13853.796,475.23346,386.02048
9,conv2d_19/W_0,3.7015731,-0.00079018873,0.0022766583
9,batch_normalization_16/W_0,21.528706,0.943889,0.119658075
9,batch_normalization_16/W_1,2.1339362,-0.059359126,0.07328307
9,batch_normalization_16/W_2,24.178186,-0.40774846,0.98767823
9,batch_normalization_16/W_3,206.54019,8.491383,3.3488045
9,conv2d_20/W_0,3.158838,-0.0001327789,0.0020522855
9,batch_normalization_17/W_0,21.4884,0.9465535,0.076775305
9,batch_normalization_17/W_1,2.0499165,-0.052203946,0.07404112
9,batch_normalization_17/W_2,173.40652,3.6498132,6.738619
9,batch_normalization_17/W_3,14582.807,508.01062,396.57706
9,dense_1/W_0,1.4665244,-0.0077355336,0.06434854
9,dense_1/W_1,0.05177904,-0.05177904,0.0
10,conv2d_1/W_0,9.624531,-0.003493137,0.1718311
10,batch_normalization_1/W_0,7.8519006,0.9776847,0.086315915
10,batch_normalization_1/W_1,0.5260272,-0.020187987,0.06257759
10,batch_normalization_1/W_2,1.3204756,-0.06150285,0.15317316
10,batch_normalization_1/W_3,0.23172973,0.022072267,0.018757842
10,conv2d_2/W_0,7.9629207,0.00063181884,0.041468736
10,batch_normalization_2/W_0,7.720921,0.96283,0.06637459
10,batch_normalization_2/W_1,0.6466193,-0.053021416,0.061006553
10,batch_normalization_2/W_2,11.464649,0.14188802,1.4260397
10,batch_normalization_2/W_3,34.840015,3.6596932,2.3606539
10,conv2d_3/W_0,7.0874367,0.000903752,0.03690267
10,batch_normalization_3/W_0,7.8684497,0.98179483,0.058835756
10,batch_normalization_3/W_1,0.651566,-0.056038618,0.059102323
10,batch_normalization_3/W_2,13.007565,0.4932211,1.5493327
10,batch_normalization_3/W_3,45.390213,5.1696415,2.3380656
10,conv2d_4/W_0,4.8392477,0.00042596174,0.025200814
10,batch_normalization_4/W_0,7.7124457,0.9616871,0.06753842
10,batch_normalization_4/W_1,0.8784693,-0.07165614,0.08320661
10,batch_normalization_4/W_2,11.113565,0.089448616,1.3863128
10,batch_normalization_4/W_3,33.48376,3.6577463,2.0344665
10,conv2d_5/W_0,4.1090145,0.0014308551,0.02135323
10,batch_normalization_5/W_0,7.727187,0.9634052,0.069355436
10,batch_normalization_5/W_1,0.9066344,-0.09666026,0.05916354
10,batch_normalization_5/W_2,18.079071,0.7961606,2.1149948
10,batch_normalization_5/W_3,65.42584,7.609371,2.9968195
10,conv2d_6/W_0,3.2535532,0.0014937462,0.011888869
10,batch_normalization_6/W_0,10.714015,0.9410307,0.10610848
10,batch_normalization_6/W_1,1.5620942,-0.13020948,0.045924645
10,batch_normalization_6/W_2,7.7233553,0.3101297,0.6081422
10,batch_normalization_6/W_3,21.286856,1.7086936,0.7876837
10,conv2d_8/W_0,5.091757,-0.0026140164,0.056195732
10,conv2d_7/W_0,3.90118,0.0003431269,0.010153528
10,batch_normalization_7/W_0,11.002645,0.9693485,0.07829688
10,batch_normalization_7/W_1,1.1255444,-0.083989285,0.05332043
10,batch_normalization_7/W_2,15.89431,-0.35193563,1.3600757
10,batch_normalization_7/W_3,134.05743,8.914393,7.806095
10,conv2d_9/W_0,3.6519876,0.0007196804,0.009483116
10,batch_normalization_8/W_0,11.620606,1.0228052,0.094115235
10,batch_normalization_8/W_1,0.9260806,-0.051824868,0.063359134
10,batch_normalization_8/W_2,12.137348,0.29363573,1.0318325
10,batch_normalization_8/W_3,47.67779,4.0318184,1.2262112
10,conv2d_10/W_0,3.3954725,8.931715e-05,0.008841926
10,batch_normalization_9/W_0,10.952442,0.9612045,0.11507433
10,batch_normalization_9/W_1,1.3441721,-0.09696931,0.06864816
10,batch_normalization_9/W_2,19.7848,-0.2366164,1.732664
10,batch_normalization_9/W_3,462.38736,25.857332,31.650072
10,conv2d_11/W_0,3.225277,0.0014903926,0.005749061
10,batch_normalization_10/W_0,15.451613,0.9560361,0.1364599
10,batch_normalization_10/W_1,1.6308379,-0.083489075,0.058470186
10,batch_normalization_10/W_2,10.012527,0.3923689,0.48749456
10,batch_normalization_10/W_3,43.873875,2.57646,0.9386485
10,conv2d_13/W_0,3.8812418,-0.0014776862,0.021390053
10,conv2d_12/W_0,4.0062776,-0.00023261557,0.0052113226
10,batch_normalization_11/W_0,15.6013775,0.9703139,0.09635263
10,batch_normalization_11/W_1,1.5562631,-0.074240535,0.062841885
10,batch_normalization_11/W_2,34.966953,-0.93645024,1.9746355
10,batch_normalization_11/W_3,1062.1266,50.657898,42.90068
10,conv2d_14/W_0,3.8905687,0.0015854376,0.004811361
10,batch_normalization_12/W_0,16.726843,1.0372834,0.13023983
10,batch_normalization_12/W_1,1.2709925,-0.047470775,0.063692756
10,batch_normalization_12/W_2,15.5915575,0.81935656,0.5274952
10,batch_normalization_12/W_3,70.91609,3.9787765,1.9530052
10,conv2d_15/W_0,4.133027,-0.0006472767,0.0053424826
10,batch_normalization_13/W_0,15.460354,0.95950615,0.11414832
10,batch_normalization_13/W_1,1.5447117,-0.072392955,0.06387562
10,batch_normalization_13/W_2,55.226185,-1.5377591,3.0901606
10,batch_normalization_13/W_3,2313.9622,98.76939,105.64238
10,conv2d_16/W_0,3.25621,0.00023757866,0.0029886102
10,batch_normalization_14/W_0,21.463003,0.93902326,0.13402547
10,batch_normalization_14/W_1,2.555637,-0.086781904,0.072286285
10,batch_normalization_14/W_2,11.761081,0.111571655,0.5076553
10,batch_normalization_14/W_3,53.713802,2.0573401,1.1842524
10,conv2d_18/W_0,5.3135943,-0.000959892,0.014645449
10,conv2d_17/W_0,4.26109,-0.00043622393,0.0027396544
10,batch_normalization_15/W_0,22.578436,0.9862484,0.1516228
10,batch_normalization_15/W_1,1.9057446,-0.003957601,0.084129766
10,batch_normalization_15/W_2,157.13165,3.2231722,6.150977
10,batch_normalization_15/W_3,11576.476,393.02493,327.53476
10,conv2d_19/W_0,3.713097,-0.00042584923,0.0023795923
10,batch_normalization_16/W_0,21.385212,0.93687326,0.12444204
10,batch_normalization_16/W_1,2.2409163,-0.064083666,0.07550698
10,batch_normalization_16/W_2,17.836435,-0.32724732,0.7171285
10,batch_normalization_16/W_3,219.50987,8.458354,4.750449
10,conv2d_20/W_0,3.3996823,-0.00029802788,0.0021932076
10,batch_normalization_17/W_0,21.45349,0.9447648,0.07968426
10,batch_normalization_17/W_1,2.1303647,-0.05460123,0.076699875
10,batch_normalization_17/W_2,163.49117,3.1638422,6.4958367
10,batch_normalization_17/W_3,12110.887,415.6161,337.24634
10,dense_1/W_0,1.4812461,-0.008331899,0.064930044
10,dense_1/W_1,0.05432545,-0.05432545,0.0
11,conv2d_1/W_0,9.581271,-0.004035578,0.17104654
11,batch_normalization_1/W_0,7.8450584,0.9765862,0.088989645
11,batch_normalization_1/W_1,0.5489454,-0.020156745,0.06559085
11,batch_normalization_1/W_2,1.2590805,-0.059186026,0.14583236
11,batch_normalization_1/W_3,0.21050082,0.020743031,0.016188875
11,conv2d_2/W_0,7.8617597,0.00012769547,0.040946465
11,batch_normalization_2/W_0,7.7005696,0.9600833,0.06916245
11,batch_normalization_2/W_1,0.68341875,-0.056425318,0.06414059
11,batch_normalization_2/W_2,11.322362,0.026609577,1.4150451
11,batch_normalization_2/W_3,35.408554,3.7282696,2.3853915
11,conv2d_3/W_0,6.90035,0.0012097494,0.035918955
11,batch_normalization_3/W_0,7.858492,0.9803806,0.061561834
11,batch_normalization_3/W_1,0.67289627,-0.058859367,0.060086675
11,batch_normalization_3/W_2,12.956636,0.46066022,1.5526848
11,batch_normalization_3/W_3,39.228825,4.4857283,1.9807998
11,conv2d_4/W_0,4.685485,0.0011404218,0.024376908
11,batch_normalization_4/W_0,7.704616,0.96059835,0.06905185
11,batch_normalization_4/W_1,0.90164226,-0.07535927,0.08380608
11,batch_normalization_4/W_2,10.308652,0.09579672,1.2850157
11,batch_normalization_4/W_3,35.510082,3.7819703,2.3236384
11,conv2d_5/W_0,3.9075565,0.0014724456,0.020298522
11,batch_normalization_5/W_0,7.713468,0.96151745,0.071652465
11,batch_normalization_5/W_1,0.942541,-0.10038841,0.06166977
11,batch_normalization_5/W_2,17.829107,0.7592502,2.0953207
11,batch_normalization_5/W_3,64.03931,7.3652334,3.1355987
11,conv2d_6/W_0,3.0301034,0.0012856954,0.0110851
11,batch_normalization_6/W_0,10.686699,0.9381591,0.10994632
11,batch_normalization_6/W_1,1.6090078,-0.13406646,0.0474554
11,batch_normalization_6/W_2,7.1719294,0.2798981,0.56877524
11,batch_normalization_6/W_3,18.997435,1.5263505,0.6998607
11,conv2d_8/W_0,4.7753,-0.0023527357,0.05270763
11,conv2d_7/W_0,3.7617958,0.00024829345,0.009793199
11,batch_normalization_7/W_0,10.981223,0.9671956,0.08136768
11,batch_normalization_7/W_1,1.1588078,-0.08654446,0.054780994
11,batch_normalization_7/W_2,15.274802,-0.53294307,1.2404761
11,batch_normalization_7/W_3,120.04082,7.888028,7.096165
11,conv2d_9/W_0,3.3858037,0.00073030294,0.008786901
11,batch_normalization_8/W_0,11.646278,1.0248802,0.096307606
11,batch_normalization_8/W_1,0.95610464,-0.05550751,0.06372287
11,batch_normalization_8/W_2,10.3944025,0.26338533,0.8801811
11,batch_normalization_8/W_3,36.499416,3.0781393,0.9658828
11,conv2d_10/W_0,3.1083076,0.0004511024,0.008081973
11,batch_normalization_9/W_0,10.899493,0.9558746,0.120085254
11,batch_normalization_9/W_1,1.4025534,-0.10305703,0.06890324
11,batch_normalization_9/W_2,17.812508,-0.5167546,1.4871976
11,batch_normalization_9/W_3,454.384,23.896564,32.27941
11,conv2d_11/W_0,2.5873535,0.0006722695,0.004716747
11,batch_normalization_10/W_0,15.321356,0.94576705,0.1499779
11,batch_normalization_10/W_1,1.7409097,-0.092418894,0.057425436
11,batch_normalization_10/W_2,8.276883,0.22062948,0.46789664
11,batch_normalization_10/W_3,31.304007,1.8616225,0.60187644
11,conv2d_13/W_0,3.5623982,-0.0015114576,0.01962153
11,conv2d_12/W_0,3.284795,-0.00020698344,0.0042720684
11,batch_normalization_11/W_0,15.56103,0.9672792,0.10125427
11,batch_normalization_11/W_1,1.6371129,-0.07965873,0.06421665
11,batch_normalization_11/W_2,28.822666,-0.7039468,1.6581799
11,batch_normalization_11/W_3,997.33514,44.896526,43.24073
11,conv2d_14/W_0,3.2530367,0.0012223517,0.004055522
11,batch_normalization_12/W_0,16.7892,1.0405023,0.13578635
11,batch_normalization_12/W_1,1.311897,-0.05134609,0.06392592
11,batch_normalization_12/W_2,16.00173,0.86942244,0.49428833
11,batch_normalization_12/W_3,64.4497,3.7048142,1.5811356
11,conv2d_15/W_0,3.8944452,-0.0012604945,0.004911736
11,batch_normalization_13/W_0,15.359332,0.9522301,0.12156343
11,batch_normalization_13/W_1,1.6602486,-0.08043934,0.065549985
11,batch_normalization_13/W_2,54.494736,-1.634629,2.9880233
11,batch_normalization_13/W_3,2465.0613,98.726944,118.27689
11,conv2d_16/W_0,3.5688996,-9.507557e-05,0.00328456
11,batch_normalization_14/W_0,21.36545,0.93365085,0.14093783
11,batch_normalization_14/W_1,2.7123318,-0.09340827,0.07512346
11,batch_normalization_14/W_2,8.549036,-0.0077363844,0.37773836
11,batch_normalization_14/W_3,54.11082,2.1699307,1.005044
11,conv2d_18/W_0,5.053348,-0.0007622466,0.013937208
11,conv2d_17/W_0,3.9384997,-0.0002910551,0.002547581
11,batch_normalization_15/W_0,22.586903,0.98583174,0.15670982
11,batch_normalization_15/W_1,2.0330884,-0.001911713,0.089830324
11,batch_normalization_15/W_2,149.2905,2.7113101,6.014929
11,batch_normalization_15/W_3,11679.905,390.37238,337.72043
11,conv2d_19/W_0,4.0350413,-0.00067162496,0.0025396915
11,batch_normalization_16/W_0,21.205034,0.92794275,0.1309646
11,batch_normalization_16/W_1,2.3442497,-0.067638755,0.078475535
11,batch_normalization_16/W_2,18.729431,-0.5296423,0.63609666
11,batch_normalization_16/W_3,274.64105,10.688971,5.7502713
11,conv2d_20/W_0,3.2316542,-3.9117913e-05,0.0021036386
11,batch_normalization_17/W_0,21.411291,0.94274473,0.081422016
11,batch_normalization_17/W_1,2.190638,-0.056598183,0.07854608
11,batch_normalization_17/W_2,157.62044,2.6257515,6.4520745
11,batch_normalization_17/W_3,12340.818,415.08893,353.77103
11,dense_1/W_0,1.4791657,-0.008160364,0.06485917
11,dense_1/W_1,0.055177994,-0.055177994,0.0
12,conv2d_1/W_0,9.538378,-0.0037999211,0.17028578
12,batch_normalization_1/W_0,7.833025,0.9748661,0.091257736
12,batch_normalization_1/W_1,0.56656885,-0.021639636,0.06743409
12,batch_normalization_1/W_2,1.2801502,-0.056276817,0.14979629
12,batch_normalization_1/W_3,0.21673357,0.020875476,0.017267728
12,conv2d_2/W_0,7.7540026,0.0003297544,0.040384088
12,batch_normalization_2/W_0,7.689562,0.9585355,0.07145754
12,batch_normalization_2/W_1,0.71307033,-0.058888048,0.06691062
12,batch_normalization_2/W_2,11.68841,0.07162457,1.4592946
12,batch_normalization_2/W_3,34.969227,3.7408442,2.2612088
12,conv2d_3/W_0,6.7755823,0.0008820589,0.035278466
12,batch_normalization_3/W_0,7.848903,0.97907764,0.06316278
12,batch_normalization_3/W_1,0.698167,-0.06173637,0.06168327
12,batch_normalization_3/W_2,12.966023,0.46195066,1.5535256
12,batch_normalization_3/W_3,41.080082,4.655364,2.1670067
12,conv2d_4/W_0,4.5603685,0.0011793867,0.023722623
12,batch_normalization_4/W_0,7.6837754,0.95773256,0.07248958
12,batch_normalization_4/W_1,0.9551937,-0.08023581,0.08842164
12,batch_normalization_4/W_2,10.330247,0.14643131,1.2829514
12,batch_normalization_4/W_3,32.733624,3.548585,2.0370514
12,conv2d_5/W_0,3.7754714,0.0015478504,0.019602902
12,batch_normalization_5/W_0,7.686818,0.9578955,0.075320624
12,batch_normalization_5/W_1,0.99404377,-0.10651733,0.06398032
12,batch_normalization_5/W_2,17.775381,0.75586975,2.0894022
12,batch_normalization_5/W_3,62.713757,7.268364,2.936708
12,conv2d_6/W_0,3.0325232,0.0010664312,0.01111729
12,batch_normalization_6/W_0,10.618129,0.93145734,0.11491287
12,batch_normalization_6/W_1,1.7029941,-0.14203593,0.049834963
12,batch_normalization_6/W_2,7.7218604,0.26303843,0.6297998
12,batch_normalization_6/W_3,19.013206,1.5000256,0.7577321
12,conv2d_8/W_0,4.497004,-0.002356864,0.049629413
12,conv2d_7/W_0,3.6846206,0.00013233122,0.009594455
12,batch_normalization_7/W_0,10.951907,0.96412003,0.086816974
12,batch_normalization_7/W_1,1.2305206,-0.09237774,0.057409856
12,batch_normalization_7/W_2,14.245923,-0.48853132,1.1605409
12,batch_normalization_7/W_3,113.10683,7.2528267,6.880627
12,conv2d_9/W_0,3.4783893,0.0005895994,0.009039099
12,batch_normalization_8/W_0,11.686934,1.0281299,0.100073405
12,batch_normalization_8/W_1,1.0035944,-0.05857291,0.06661815
12,batch_normalization_8/W_2,8.876251,0.090040006,0.7793733
12,batch_normalization_8/W_3,42.056396,3.5077567,1.2304173
12,conv2d_10/W_0,3.4540975,8.423241e-06,0.008995043
12,batch_normalization_9/W_0,10.833938,0.9490115,0.12791844
12,batch_normalization_9/W_1,1.4945347,-0.11166279,0.07058106
12,batch_normalization_9/W_2,17.566721,-0.48065317,1.4764245
12,batch_normalization_9/W_3,419.03662,21.905083,29.865992
12,conv2d_11/W_0,3.2677236,0.001262564,0.0058833165
12,batch_normalization_10/W_0,15.212238,0.93749607,0.15828742
12,batch_normalization_10/W_1,1.8509324,-0.10008007,0.058022395
12,batch_normalization_10/W_2,8.340199,0.20789064,0.4780126
12,batch_normalization_10/W_3,28.884354,1.69723,0.615157
12,conv2d_13/W_0,3.3265967,-0.00064904697,0.01836556
12,conv2d_12/W_0,4.197093,-0.0010844548,0.0053562885
12,batch_normalization_11/W_0,15.494972,0.9622259,0.10949459
12,batch_normalization_11/W_1,1.7325575,-0.08491647,0.067192264
12,batch_normalization_11/W_2,30.818552,-0.93567854,1.6836259
12,batch_normalization_11/W_3,797.977,40.229614,29.47796
12,conv2d_14/W_0,3.9325092,0.0014705057,0.004904765
12,batch_normalization_12/W_0,16.870724,1.0447168,0.1427187
12,batch_normalization_12/W_1,1.3611256,-0.053608373,0.066053815
12,batch_normalization_12/W_2,15.0252495,0.7700362,0.5375053
12,batch_normalization_12/W_3,62.917927,3.6983356,1.3363569
12,conv2d_15/W_0,4.1217976,-0.00050102937,0.005343493
12,batch_normalization_13/W_0,15.2851095,0.94676137,0.12758532
12,batch_normalization_13/W_1,1.7742312,-0.08874071,0.066494785
12,batch_normalization_13/W_2,54.509228,-1.6574316,2.9764724
12,batch_normalization_13/W_3,2239.3818,90.673454,106.61851
12,conv2d_16/W_0,4.948247,0.0002395345,0.0045496207
12,batch_normalization_14/W_0,21.232534,0.92674935,0.14712055
12,batch_normalization_14/W_1,2.899234,-0.10209086,0.077424556
12,batch_normalization_14/W_2,9.025521,0.053627066,0.39525405
12,batch_normalization_14/W_3,47.907192,1.9213715,0.88935244
12,conv2d_18/W_0,4.7316155,-0.000932447,0.013036063
12,conv2d_17/W_0,4.7365017,-0.00017873432,0.0030785026
12,batch_normalization_15/W_0,22.621151,0.98590094,0.16566743
12,batch_normalization_15/W_1,2.1262245,-0.0055880845,0.09380043
12,batch_normalization_15/W_2,147.44246,2.8218327,5.873397
12,batch_normalization_15/W_3,9771.397,327.81268,281.11136
12,conv2d_19/W_0,3.8028157,-0.00044789206,0.0024349585
12,batch_normalization_16/W_0,21.031162,0.9194851,0.13577004
12,batch_normalization_16/W_1,2.4893107,-0.074652135,0.080807954
12,batch_normalization_16/W_2,20.669907,-0.45516935,0.7920126
12,batch_normalization_16/W_3,259.5257,9.857525,5.863378
12,conv2d_20/W_0,3.6187243,-4.1253148e-05,0.0023556266
12,batch_normalization_17/W_0,21.354382,0.9398988,0.08505264
12,batch_normalization_17/W_1,2.2913475,-0.059889987,0.081655554
12,batch_normalization_17/W_2,153.65988,2.7244506,6.2203946
12,batch_normalization_17/W_3,10279.498,347.7285,292.34882
12,dense_1/W_0,1.4883043,-0.008093287,0.06527455
12,dense_1/W_1,0.05624487,-0.05624487,0.0
13,conv2d_1/W_0,9.493637,-0.004068958,0.16948041
13,batch_normalization_1/W_0,7.8228755,0.9732375,0.09496259
13,batch_normalization_1/W_1,0.5995978,-0.023327071,0.07122716
13,batch_normalization_1/W_2,1.4296283,-0.06836037,0.16511151
13,batch_normalization_1/W_3,0.25669006,0.023550455,0.021792294
13,conv2d_2/W_0,7.6449075,0.0004120558,0.039815087
13,batch_normalization_2/W_0,7.6739397,0.9564487,0.073158085
13,batch_normalization_2/W_1,0.7300959,-0.061810873,0.06714288
13,batch_normalization_2/W_2,11.874572,0.08734174,1.4817494
13,batch_normalization_2/W_3,36.265965,3.8324413,2.4213026
13,conv2d_3/W_0,6.597584,0.00094438094,0.034349438
13,batch_normalization_3/W_0,7.837816,0.9775169,0.065770626
13,batch_normalization_3/W_1,0.72141737,-0.06483118,0.06268047
13,batch_normalization_3/W_2,12.852225,0.44402784,1.543947
13,batch_normalization_3/W_3,43.31887,4.7330313,2.63042
13,conv2d_4/W_0,4.4712906,0.000828678,0.023273226
13,batch_normalization_4/W_0,7.6803355,0.95713943,0.074596226
13,batch_normalization_4/W_1,0.9849085,-0.08370702,0.09027781
13,batch_normalization_4/W_2,10.142117,0.14068961,1.259934
13,batch_normalization_4/W_3,32.71004,3.5581584,2.0143054
13,conv2d_5/W_0,3.7047625,0.0010664528,0.019266147
13,batch_normalization_5/W_0,7.6699944,0.9555814,0.07787414
13,batch_normalization_5/W_1,1.036478,-0.11201682,0.06509963
13,batch_normalization_5/W_2,17.590338,0.7297456,2.0741644
13,batch_normalization_5/W_3,64.46012,7.4077435,3.1699975
13,conv2d_6/W_0,2.9922297,0.00092922285,0.010980681
13,batch_normalization_6/W_0,10.593457,0.9286474,0.11976285
13,batch_normalization_6/W_1,1.7687907,-0.14758778,0.051577087
13,batch_normalization_6/W_2,7.388362,0.2658996,0.5964607
13,batch_normalization_6/W_3,18.57119,1.4628783,0.7446027
13,conv2d_8/W_0,4.2487254,-0.0020600487,0.046897
13,conv2d_7/W_0,3.6823354,0.00033999572,0.009583387
13,batch_normalization_7/W_0,10.913902,0.9601747,0.09293524
13,batch_normalization_7/W_1,1.3005567,-0.09847814,0.059300013
13,batch_normalization_7/W_2,14.887419,-0.40223193,1.2528905
13,batch_normalization_7/W_3,104.28455,6.7355347,6.292503
13,conv2d_9/W_0,3.44319,0.00074551883,0.008935596
13,batch_normalization_8/W_0,11.705282,1.0292654,0.10503166
13,batch_normalization_8/W_1,1.0690639,-0.06317045,0.07027363
13,batch_normalization_8/W_2,9.804126,0.11661129,0.8586886
13,batch_normalization_8/W_3,49.628567,4.229638,1.1628888
13,conv2d_10/W_0,3.319863,-0.00037236797,0.008637453
13,batch_normalization_9/W_0,10.78482,0.9437814,0.13404025
13,batch_normalization_9/W_1,1.574583,-0.12061154,0.069444075
13,batch_normalization_9/W_2,18.584509,-0.4089353,1.5909382
13,batch_normalization_9/W_3,423.7534,21.294254,30.812681
13,conv2d_11/W_0,2.6627593,0.0008219469,0.0048338864
13,batch_normalization_10/W_0,15.08017,0.9276996,0.1664317
13,batch_normalization_10/W_1,2.0097723,-0.11107458,0.058655787
13,batch_normalization_10/W_2,9.143118,0.32642156,0.4690397
13,batch_normalization_10/W_3,35.739285,2.0748532,0.82729864
13,conv2d_13/W_0,3.1292412,-0.00058476394,0.017276885
13,conv2d_12/W_0,3.6436172,-0.00057758274,0.004709007
13,batch_normalization_11/W_0,15.432325,0.9575706,0.11557715
13,batch_normalization_11/W_1,1.817648,-0.09037575,0.068832144
13,batch_normalization_11/W_2,28.303728,-0.9443139,1.4958515
13,batch_normalization_11/W_3,778.49084,38.67566,29.522337
13,conv2d_14/W_0,3.5770562,0.0010387746,0.004540316
13,batch_normalization_12/W_0,16.969904,1.0500667,0.14924033
13,batch_normalization_12/W_1,1.3944117,-0.055910774,0.06685234
13,batch_normalization_12/W_2,14.405181,0.6806722,0.58929473
13,batch_normalization_12/W_3,53.028843,3.121957,1.1126485
13,conv2d_15/W_0,3.785396,-0.0013067888,0.0047525167
13,batch_normalization_13/W_0,15.18368,0.9393906,0.13456716
13,batch_normalization_13/W_1,1.903237,-0.09795906,0.06748093
13,batch_normalization_13/W_2,55.809628,-1.7058854,3.0425003
13,batch_normalization_13/W_3,2021.1571,81.544266,96.47726
13,conv2d_16/W_0,3.0199351,-0.0002603293,0.0027682811
13,batch_normalization_14/W_0,21.071926,0.91857946,0.1531346
13,batch_normalization_14/W_1,3.068693,-0.109890535,0.07947583
13,batch_normalization_14/W_2,10.285212,-0.0354788,0.4531597
13,batch_normalization_14/W_3,48.37328,1.9543332,0.8665122
13,conv2d_18/W_0,4.680121,-0.0011287594,0.012877755
13,conv2d_17/W_0,3.685038,-0.00034995034,0.0023734872
13,batch_normalization_15/W_0,22.661312,0.98630136,0.1738041
13,batch_normalization_15/W_1,2.2229817,-0.008417294,0.097881585
13,batch_normalization_15/W_2,146.69704,2.4468725,6.003674
13,batch_normalization_15/W_3,9178.246,309.05502,262.7102
13,conv2d_19/W_0,4.1356616,-0.00034829404,0.0026698827
13,batch_normalization_16/W_0,20.7959,0.9081082,0.14144419
13,batch_normalization_16/W_1,2.627672,-0.083183184,0.081032224
13,batch_normalization_16/W_2,22.254488,-0.45906126,0.8698113
13,batch_normalization_16/W_3,270.75204,10.76032,5.233795
13,conv2d_20/W_0,3.1869094,-0.00022333402,0.0020627915
13,batch_normalization_17/W_0,21.300797,0.9372228,0.08827826
